,DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,CLOUD_COVER,HUMIDITY,PRESSURE,WINDSPEED,,,,,,,,
1490,31/5/2020 14:30,49582.73214,4861.392857,114817.1607,0.155080448,30.05372713,40.58806333,100,49.57,1006.05,5.35,,,,,,,,
1491,31/5/2020 14:45,61008.64286,5988.9625,116240.2679,0.181043529,29.1820414,35.28159567,100,49.57,1006.05,5.35,,,,,,,,
1492,31/5/2020 15:00,47858.55357,4692.032143,117546.25,0.141859767,27.56227564,31.20222914,100,58.8,1007.11,7.1,,,,,,,,
1493,31/5/2020 15:15,45011.60714,4410.805357,118587.5179,0.132131754,27.4072612,30.09203693,100,58.8,1007.11,7.1,,,,,,,,
1494,31/5/2020 15:30,71950.83929,7069.628571,120134.0893,0.216160705,27.53361213,32.33926173,100,58.8,1007.11,7.1,,,,,,,,
1495,31/5/2020 15:45,67205.19643,6601.966072,121783.7679,0.205583812,27.73206187,33.55478473,100,58.8,1007.11,7.1,,,,,,,,
1496,31/5/2020 16:00,65927.94643,6474.614286,123468.4286,0.199047029,27.55705773,33.73647673,100,61.13,1007.92,6.34,,,,,,,,
1497,31/5/2020 16:15,47166.39286,4624.2125,124861,0.141517343,27.7056072,32.5780582,100,61.13,1007.92,6.34,,,,,,,,
1498,31/5/2020 16:30,39890.64286,3910.0125,125910.2321,0.119312342,27.8887166,31.47747387,100,61.13,1007.92,6.34,,,,,,,,
1499,31/5/2020 16:45,39844.46429,3905.592857,126881.1429,0.121503346,27.969102,31.01694347,100,61.13,1007.92,6.34,,,,,,,,
1500,31/5/2020 17:00,43290.98214,4243.710714,127894,0.132920861,28.14049643,31.05289986,100,63.47,1008.73,5.59,,,,,,,,
1501,31/5/2020 17:15,39330.73214,3855.016071,128913.4464,0.122356588,28.146706,30.94611407,100,63.47,1008.73,5.59,,,,,,,,
1502,31/5/2020 17:30,30843.96429,3010.575,129805.4107,0.097104479,27.9943766,30.28926387,100,63.47,1008.73,5.59,,,,,,,,
1503,31/5/2020 17:45,22993.25,2234.5875,130445.0714,0.071321883,27.8205282,29.2812134,100,63.47,1008.73,5.59,,,,,,,,
1504,31/5/2020 18:00,14723.73214,1426.6,130917.25,0.046707219,27.54807327,28.1415934,100,65.8,1009.54,4.83,,,,,,,,
1505,31/5/2020 18:15,5790.232143,559.4107143,131158.0357,0.019209931,27.19085307,26.82372033,100,65.8,1009.54,4.83,,,,,,,,
1506,31/5/2020 18:30,520.0535714,50.19285714,131228.1071,0.003352964,26.81842647,25.48914787,100,65.8,1009.54,4.83,,,,,,,,
1507,31/5/2020 18:45,0,0,131229,0,26.5084412,25.07378133,100,65.8,1009.54,4.83,,,,,,,,
1508,31/5/2020 19:00,0,0,131229,0,26.16729933,24.48174433,100,68.77,1009.1,5.29,,,,,,,,
1509,31/5/2020 19:15,0,0,125291,0,25.76065473,23.73986813,100,68.77,1009.1,5.29,,,,,,,,
1510,31/5/2020 19:30,0,0,125291,0,25.51205664,23.41777036,100,68.77,1009.1,5.29,,,,,,,,
1511,31/5/2020 19:45,0,0,125291,0,25.28888553,22.99648047,100,68.77,1009.1,5.29,,,,,,,,
1512,31/5/2020 20:00,0,0,125291,0,25.0992248,22.6188314,100,71.73,1008.65,5.76,,,,,,,,
1513,31/5/2020 20:15,0,0,125291,0,24.9269836,22.3128926,100,71.73,1008.65,5.76,,,,,,,,
1514,31/5/2020 20:30,0,0,125291,0,24.73424893,22.05540973,100,71.73,1008.65,5.76,,,,,,,,
1515,31/5/2020 20:45,0,0,125291,0,24.59129227,22.104187,100,71.73,1008.65,5.76,,,,,,,,
1516,31/5/2020 21:00,0,0,125291,0,24.46307973,22.1804992,100,74.7,1008.2,6.22,,,,,,,,
1517,31/5/2020 21:15,0,0,125291,0,24.31377573,22.17957767,100,74.7,1008.2,6.22,,,,,,,,
1518,31/5/2020 21:30,0,0,125291,0,24.13310953,22.0253376,100,74.7,1008.2,6.22,,,,,,,,
1519,31/5/2020 21:45,0,0,125291,0,24.0184805,21.83034421,100,74.7,1008.2,6.22,,,,,,,,
1520,31/5/2020 22:00,0,0,125291,0,23.91044507,21.8468058,100,73.8,1008.67,4.96,,,,,,,,
1521,31/5/2020 22:15,0,0,125291,0,23.79734907,21.6842774,100,73.8,1008.67,4.96,,,,,,,,
1522,31/5/2020 22:30,0,0,125291,0,23.67476807,21.37980553,100,73.8,1008.67,4.96,,,,,,,,
1523,31/5/2020 22:45,0,0,125291,0,23.670292,21.69107053,100,73.8,1008.67,4.96,,,,,,,,
1524,31/5/2020 23:00,0,0,125291,0,23.79543447,22.06777753,100,72.9,1009.14,3.69,,,,,,,,
1525,31/5/2020 23:15,0,0,125291,0,23.72790113,21.662972,100,72.9,1009.14,3.69,,,,,,,,
1526,31/5/2020 23:30,0,0,125291,0,23.497284,21.05140173,100,72.9,1009.14,3.69,,,,,,,,
1527,31/5/2020 23:45,0,0,113737.1429,0,23.24469787,20.77456047,100,72.9,1009.14,3.69,,,,,,,,
1528,1/6/2020 0:00,0,0,5407.25,0,23.128673,20.46430529,100,72,1009.61,2.43,,,,,,,,
1529,1/6/2020 0:15,0,0,0,0,23.03256227,20.34142853,100,72,1009.61,2.43,,,,,,,,
1530,1/6/2020 0:30,0,0,0,0,22.96749253,20.26949267,100,72,1009.61,2.43,,,,,,,,
1531,1/6/2020 0:45,0,0,0,0,22.81059367,20.19891753,100,72,1009.61,2.43,,,,,,,,
1532,1/6/2020 1:00,0,0,0,0,22.611436,20.08586627,96,68.23,1009.71,2.97,,,,,,,,
1533,1/6/2020 1:15,0,0,0,0,22.4974122,20.26362713,96,68.23,1009.71,2.97,,,,,,,,
1534,1/6/2020 1:30,0,0,0,0,22.34894813,20.2015706,96,68.23,1009.71,2.97,,,,,,,,
1535,1/6/2020 1:45,0,0,0,0,22.15163773,20.0454856,96,68.23,1009.71,2.97,,,,,,,,
1536,1/6/2020 2:00,0,0,0,0,21.99311927,19.94120267,92,64.47,1009.8,3.51,,,,,,,,
1537,1/6/2020 2:15,0,0,0,0,21.97426153,20.0685444,92,64.47,1009.8,3.51,,,,,,,,
1538,1/6/2020 2:30,0,0,0,0,21.967161,20.03976664,92,64.47,1009.8,3.51,,,,,,,,
1539,1/6/2020 2:45,0,0,0,0,21.9381226,20.0180746,92,64.47,1009.8,3.51,,,,,,,,
1540,1/6/2020 3:00,0,0,0,0,21.76579393,19.6118978,88,60.7,1009.9,4.05,,,,,,,,
1541,1/6/2020 3:15,0,0,0,0,21.64456587,19.6476928,88,60.7,1009.9,4.05,,,,,,,,
1542,1/6/2020 3:30,0,0,0,0,21.57058927,19.54909853,88,60.7,1009.9,4.05,,,,,,,,
1543,1/6/2020 3:45,0,0,0,0,21.46852007,19.54833973,88,60.7,1009.9,4.05,,,,,,,,
1544,1/6/2020 4:00,0,0,0,0,21.497992,19.92817393,84,57.47,1009.79,3.55,,,,,,,,
1545,1/6/2020 4:15,0,0,0,0,21.51307767,19.81860353,84,57.47,1009.79,3.55,,,,,,,,
1546,1/6/2020 4:30,0,0,0,0,21.48919687,19.8354494,84,57.47,1009.79,3.55,,,,,,,,
1547,1/6/2020 4:45,0,0,0,0,21.301675,19.44403321,84,57.47,1009.79,3.55,,,,,,,,
1548,1/6/2020 5:00,0,0,0,0,21.23499553,19.2844768,80,54.23,1009.68,3.05,,,,,,,,
1549,1/6/2020 5:15,0,0,0,0,21.34605493,19.5410582,80,54.23,1009.68,3.05,,,,,,,,
1550,1/6/2020 5:30,0,0,0,0,21.31367793,19.63207813,80,54.23,1009.68,3.05,,,,,,,,
1551,1/6/2020 5:45,0,0,0,0.000146165,21.17110393,19.48152053,80,54.23,1009.68,3.05,,,,,,,,
1552,1/6/2020 6:00,1710.142857,164.9803571,8.696428572,0.008306784,21.2783936,19.96554367,76,51,1009.57,2.55,,,,,,,,
1553,1/6/2020 6:15,9903.910714,957.9375,135.1785714,0.033119609,21.56306753,20.75679527,76,51,1009.57,2.55,,,,,,,,
1554,1/6/2020 6:30,21118.41071,2051.105357,507.5535714,0.068596684,21.88772167,21.54454767,76,51,1009.57,2.55,,,,,,,,
1555,1/6/2020 6:45,34080.82143,3330.226786,1170.607143,0.109168905,22.24743443,22.35495443,76,51,1009.57,2.55,,,,,,,,
1556,1/6/2020 7:00,46438.57143,4552.7,2158.464286,0.161151557,22.77360833,23.3385538,80,47.6,1008.17,2.24,,,,,,,,
1557,1/6/2020 7:15,68382.64286,6716.457143,3519.767857,0.242057067,23.26259373,24.91429427,80,47.6,1008.17,2.24,,,,,,,,
1558,1/6/2020 7:30,92247.94643,9060.492857,5506.160714,0.328119797,23.85537933,28.47594,80,47.6,1008.17,2.24,,,,,,,,
1559,1/6/2020 7:45,108556.7321,10644.89107,7958.142857,0.383131071,24.36161093,32.22503267,80,47.6,1008.17,2.24,,,,,,,,
1560,1/6/2020 8:00,135282.5536,13254.61429,10890.96429,0.469940006,24.85491127,35.20188793,84,44.2,1006.77,1.93,,,,,,,,
1561,1/6/2020 8:15,126527.2321,12401.25714,14122.25,0.447320947,25.21634507,37.05501713,84,44.2,1006.77,1.93,,,,,,,,
1562,1/6/2020 8:30,126915.7679,12440.20893,17474.03571,0.422214777,25.80660827,40.64385373,84,44.2,1006.77,1.93,,,,,,,,
1563,1/6/2020 8:45,148096.6607,14504.40893,20520.28571,0.507318458,26.15609927,40.93814893,84,44.2,1006.77,1.93,,,,,,,,
1564,1/6/2020 9:00,153987.7679,15079.09286,24520.05357,0.536086706,26.70520007,45.10605057,88,40.8,1005.37,1.62,,,,,,,,
1565,1/6/2020 9:15,129989.2857,12739.375,27738.46428,0.420278737,26.58655813,42.30041087,88,40.8,1005.37,1.62,,,,,,,,
1566,1/6/2020 9:30,136186.1429,13342.61071,31125.05357,0.434130931,26.98462527,43.36905527,88,40.8,1005.37,1.62,,,,,,,,
1567,1/6/2020 9:45,161939.0179,15846.34464,34423.58929,0.537777062,27.53423467,43.0649942,88,40.8,1005.37,1.62,,,,,,,,
1568,1/6/2020 10:00,170592.3214,16691.77143,39014.53571,0.583538421,27.85342613,49.00184933,92,38.83,1005.08,2.05,,,,,,,,
1569,1/6/2020 10:15,192867.4821,18858.06607,42972.01786,0.723039185,28.36791987,49.10859787,92,38.83,1005.08,2.05,,,,,,,,
1570,1/6/2020 10:30,259171.3393,25290.56786,48773.07143,0.92426021,29.10705953,54.62204787,92,38.83,1005.08,2.05,,,,,,,,
1571,1/6/2020 10:45,254958.5714,24875.08571,54845.10714,0.931341062,29.4410646,56.35477893,92,38.83,1005.08,2.05,,,,,,,,
1572,1/6/2020 11:00,234969.1607,22940.20357,60939.85714,1.016641412,29.58492027,58.59736313,96,36.87,1004.79,2.49,,,,,,,,
1573,1/6/2020 11:15,222976.5179,21767.88571,66778.16072,0.494514807,29.76473564,55.35197014,96,36.87,1004.79,2.49,,,,,,,,
1574,1/6/2020 11:30,270574.4821,26393.8125,72595.69643,1.089475536,29.81758227,54.12078233,96,36.87,1004.79,2.49,,,,,,,,
1575,1/6/2020 11:45,124241.2679,12172.31964,77610.92857,0.371274763,29.74218547,52.61588127,96,36.87,1004.79,2.49,,,,,,,,
1576,1/6/2020 12:00,115789.875,11351.04643,80195.39286,0.356962405,28.94091593,42.71684573,100,34.9,1004.51,2.92,,,,,,,,
1577,1/6/2020 12:15,151830.4286,14862.94821,83619.48214,0.619743115,29.6550456,49.0828572,100,34.9,1004.51,2.92,,,,,,,,
1578,1/6/2020 12:30,164690.7857,16115.50536,87661.26786,0.580272074,29.9795798,49.852822,100,34.9,1004.51,2.92,,,,,,,,
1579,1/6/2020 12:45,88224.73214,8665.417857,90553.07143,0.283392089,29.42465813,43.14005753,100,34.9,1004.51,2.92,,,,,,,,
1580,1/6/2020 13:00,150720.7321,14748.54821,92964.55357,0.457938283,28.99520867,39.9702698,100,44.37,1005.34,6.32,,,,,,,,
1581,1/6/2020 13:15,206622.7321,20188.95893,98155.375,0.734229576,29.63224571,50.96551314,100,44.37,1005.34,6.32,,,,,,,,
1582,1/6/2020 13:30,214543.1071,20957.74643,102786.9107,0.667356033,27.7970438,36.621383,100,44.37,1005.34,6.32,,,,,,,,
1583,1/6/2020 13:45,142658.0333,13970.65,107250,0.480327483,28.47627846,42.37028862,100,44.37,1005.34,6.32,,,,,,,,
1584,1/6/2020 14:00,62677,6139.085714,110222,0.193769326,28.7127584,40.05736913,100,53.83,1006.17,9.73,,,,,,,,
1585,1/6/2020 14:15,73282.375,7184.1125,111452.875,0.215993011,26.09300747,26.907125,100,53.83,1006.17,9.73,,,,,,,,
1586,1/6/2020 14:30,110198.1429,10805,114100.1429,0.333825306,26.54801433,32.771891,100,53.83,1006.17,9.73,,,,,,,,
1587,1/6/2020 14:45,65760.25,6458.0125,116121.125,0.197582556,26.77254453,32.65239667,100,53.83,1006.17,9.73,,,,,,,,
1588,1/6/2020 15:00,63728.42857,6254.771429,117711.7143,0.183625013,26.8806398,31.68223893,100,63.3,1007,13.13,,,,,,,,
1589,1/6/2020 15:15,43867.875,4300.3,119013.25,0.127445581,26.79816893,30.74407747,100,63.3,1007,13.13,,,,,,,,
1590,1/6/2020 15:30,38720.85714,3794.4,120037.2857,0.112843793,26.58917647,29.4781636,100,63.3,1007,13.13,,,,,,,,
1591,1/6/2020 15:45,31867,3104.8875,120895,0.094094172,26.5301995,28.573238,100,63.3,1007,13.13,,,,,,,,
1592,1/6/2020 16:00,37023.42857,3622.971429,121695,0.1077559,26.572758,28.46225387,100,62.73,1007.83,10.72,,,,,,,,
1593,1/6/2020 16:15,42914.25,4206.6375,122712.375,0.127961799,26.67944947,29.28265987,100,62.73,1007.83,10.72,,,,,,,,
1594,1/6/2020 16:30,38237.28572,3747.7,123715.4286,0.114465446,26.8031698,29.5815856,100,62.73,1007.83,10.72,,,,,,,,
1595,1/6/2020 16:45,35492.16071,3475.067857,124611.0893,0.106058672,26.71589153,29.15959687,100,62.73,1007.83,10.72,,,,,,,,
1596,1/6/2020 17:00,28973.91071,2819.294643,125412.3571,0.086683152,26.14214893,28.06781007,100,62.17,1008.66,8.32,,,,,,,,
1597,1/6/2020 17:15,21542.76786,2092.935714,126016.3393,0.063974653,25.8629782,26.99750153,100,62.17,1008.66,8.32,,,,,,,,
1598,1/6/2020 17:30,15202.875,1472.853571,126461.2143,0.045867022,25.6956218,26.355127,100,62.17,1008.66,8.32,,,,,,,,
1599,1/6/2020 17:45,15365.08929,1488.651786,126814.1607,0.050934637,25.62413533,25.99968453,100,62.17,1008.66,8.32,,,,,,,,
1600,1/6/2020 18:00,12071.66071,1168.05,127163.4286,0.039787883,25.59105336,25.62717979,100,61.6,1009.49,5.91,,,,,,,,
1601,1/6/2020 18:15,5915,571.4428572,127388.1429,0.020406528,25.38708513,24.88775633,100,61.6,1009.49,5.91,,,,,,,,
1602,1/6/2020 18:30,498.5,48.0875,127455.875,0.002998187,25.1545614,23.88254187,100,61.6,1009.49,5.91,,,,,,,,
1603,1/6/2020 18:45,0,0,127458,0,24.99905787,23.40569247,100,61.6,1009.49,5.91,,,,,,,,
1604,1/6/2020 19:00,0,0,127458,0,24.84616913,23.10171507,100,65.6,1008.66,5.76,,,,,,,,
1605,1/6/2020 19:15,0,0,127458,0,24.60880533,22.68060507,100,65.6,1008.66,5.76,,,,,,,,
1606,1/6/2020 19:30,0,0,127458,0,24.41033533,22.3832622,100,65.6,1008.66,5.76,,,,,,,,
1607,1/6/2020 19:45,0,0,127458,0,24.1902162,22.21749673,100,65.6,1008.66,5.76,,,,,,,,
1608,1/6/2020 20:00,0,0,127458,0,23.94726153,21.9522502,100,69.6,1007.84,5.62,,,,,,,,
1609,1/6/2020 20:15,0,0,127458,0,23.93894079,21.79532943,100,69.6,1007.84,5.62,,,,,,,,
1610,1/6/2020 20:30,0,0,127458,0,23.8475444,21.3925984,100,69.6,1007.84,5.62,,,,,,,,
1611,1/6/2020 20:45,0,0,127458,0,23.6931112,21.093284,100,69.6,1007.84,5.62,,,,,,,,
1612,1/6/2020 21:00,0,0,127458,0,23.64536747,21.15811773,100,73.6,1007.01,5.47,,,,,,,,
1613,1/6/2020 21:15,0,0,127458,0,23.46812947,20.998059,100,73.6,1007.01,5.47,,,,,,,,
1614,1/6/2020 21:30,0,0,127458,0,23.39217127,21.06486207,100,73.6,1007.01,5.47,,,,,,,,
1615,1/6/2020 21:45,0,0,127458,0,23.3535358,20.93316447,100,73.6,1007.01,5.47,,,,,,,,
1616,1/6/2020 22:00,0,0,127458,0,23.19968667,20.57610073,100,76,1007.93,4.92,,,,,,,,
1617,1/6/2020 22:15,0,0,127458,0,23.0557068,20.38851113,100,76,1007.93,4.92,,,,,,,,
1618,1/6/2020 22:30,0,0,127458,0,22.92917893,20.3185078,100,76,1007.93,4.92,,,,,,,,
1619,1/6/2020 22:45,0,0,127458,0,22.69777993,20.19735486,100,76,1007.93,4.92,,,,,,,,
1620,1/6/2020 23:00,0,0,127458,0,22.48435467,20.19821987,100,78.4,1008.84,4.38,,,,,,,,
1621,1/6/2020 23:15,0,0,127458,0,22.33361413,20.1576844,100,78.4,1008.84,4.38,,,,,,,,
1622,1/6/2020 23:30,0,0,127458,0,22.1236104,20.05054747,100,78.4,1008.84,4.38,,,,,,,,
1623,1/6/2020 23:45,0,0,115927.125,0,22.122522,20.02132773,100,78.4,1008.84,4.38,,,,,,,,
1624,2/6/2020 0:00,0,0,1676.285714,0,22.54657193,20.3145366,100,80.8,1009.75,3.83,,,,,,,,
1625,2/6/2020 0:15,0,0,0,0,22.67315273,20.37953087,100,80.8,1009.75,3.83,,,,,,,,
1626,2/6/2020 0:30,0,0,0,0,22.56407267,20.11396893,100,80.8,1009.75,3.83,,,,,,,,
1627,2/6/2020 0:45,0,0,0,0,22.32901613,20.00030513,100,80.8,1009.75,3.83,,,,,,,,
1628,2/6/2020 1:00,0,0,0,0,22.11920164,20.14195693,100,76.73,1009.75,2.8,,,,,,,,
1629,2/6/2020 1:15,0,0,0,0,21.95261227,20.08414727,100,76.73,1009.75,2.8,,,,,,,,
1630,2/6/2020 1:30,0,0,0,0,21.82488007,19.98939807,100,76.73,1009.75,2.8,,,,,,,,
1631,2/6/2020 1:45,0,0,0,0,21.7592834,19.94342027,100,76.73,1009.75,2.8,,,,,,,,
1632,2/6/2020 2:00,0,0,0,0,21.6831788,19.74353433,100,72.67,1009.76,1.78,,,,,,,,
1633,2/6/2020 2:15,0,0,0,0,21.65743613,19.6160258,100,72.67,1009.76,1.78,,,,,,,,
1634,2/6/2020 2:30,0,0,0,0,21.54586787,19.50660173,100,72.67,1009.76,1.78,,,,,,,,
1635,2/6/2020 2:45,0,0,0,0,21.46970007,19.74697253,100,72.67,1009.76,1.78,,,,,,,,
1636,2/6/2020 3:00,0,0,0,0,21.4014854,19.5980612,100,68.6,1009.76,0.75,,,,,,,,
1637,2/6/2020 3:15,0,0,0,0,21.200297,19.40382067,100,68.6,1009.76,0.75,,,,,,,,
1638,2/6/2020 3:30,0,0,0,0,21.25917921,19.73671843,100,68.6,1009.76,0.75,,,,,,,,
1639,2/6/2020 3:45,0,0,0,0,21.36376953,19.8283386,100,68.6,1009.76,0.75,,,,,,,,
1640,2/6/2020 4:00,0,0,0,0,21.40861607,19.79703367,100,64.6,1009.53,1.18,,,,,,,,
1641,2/6/2020 4:15,0,0,0,0,21.42331527,19.7338378,100,64.6,1009.53,1.18,,,,,,,,
1642,2/6/2020 4:30,0,0,0,0,21.5165366,20.011324,100,64.6,1009.53,1.18,,,,,,,,
1643,2/6/2020 4:45,0,0,0,0,21.64009807,20.30556227,100,64.6,1009.53,1.18,,,,,,,,
1644,2/6/2020 5:00,0,0,0,0,21.7093078,20.37031453,100,60.6,1009.3,1.61,,,,,,,,
1645,2/6/2020 5:15,0,0,0,0,21.725348,20.16880693,100,60.6,1009.3,1.61,,,,,,,,
1646,2/6/2020 5:30,0,0,0,0,21.63923214,20.18868579,100,60.6,1009.3,1.61,,,,,,,,
1647,2/6/2020 5:45,0,0,0,7.79E-05,21.65883987,19.9842732,100,60.6,1009.3,1.61,,,,,,,,
1648,2/6/2020 6:00,1699.642857,163.9964286,7.732142859,0.007901256,21.58688553,20.01097807,100,56.6,1009.07,2.04,,,,,,,,
1649,2/6/2020 6:15,8831.857143,853.8392857,128.125,0.029127121,21.79281213,21.38340247,100,56.6,1009.07,2.04,,,,,,,,
1650,2/6/2020 6:30,10652.98214,1030.2,382.0535714,0.035011848,22.08119707,22.1293234,100,56.6,1009.07,2.04,,,,,,,,
1651,2/6/2020 6:45,17781.83929,1725.198214,693.8214286,0.056329738,22.33522767,22.75865907,100,56.6,1009.07,2.04,,,,,,,,
1652,2/6/2020 7:00,37047.44643,3624.766071,1329.25,0.117114942,22.60788993,23.6078104,99.83,53.77,1007.74,2.57,,,,,,,,
1653,2/6/2020 7:15,38318.98214,3749.869643,2314.089286,0.116277612,23.02395633,24.59464527,99.83,53.77,1007.74,2.57,,,,,,,,
1654,2/6/2020 7:30,46107.23214,4520.216072,3305.517857,0.141257299,23.249164,25.24839473,99.83,53.77,1007.74,2.57,,,,,,,,
1655,2/6/2020 7:45,51862.91071,5085.382143,4519.964286,0.159936806,23.54752671,27.40564621,99.83,53.77,1007.74,2.57,,,,,,,,
1656,2/6/2020 8:00,92347.28572,9063.257143,6090.428572,0.278052918,24.02725413,30.34888733,99.67,50.93,1006.4,3.09,,,,,,,,
1657,2/6/2020 8:15,181513.4643,17763.50893,9576.964286,0.629582431,24.93785393,40.45452453,99.67,50.93,1006.4,3.09,,,,,,,,
1658,2/6/2020 8:30,180844.1607,17696.96429,14099.41071,0.640368659,25.4514526,47.50126353,99.67,50.93,1006.4,3.09,,,,,,,,
1659,2/6/2020 8:45,162367.6429,15895.61607,18405.66071,0.546798932,26.10715727,45.98241787,99.67,50.93,1006.4,3.09,,,,,,,,
1660,2/6/2020 9:00,145043.0893,14206.27143,22152.42857,0.484554183,26.1504356,43.0666302,99.5,48.1,1005.06,3.62,,,,,,,,
1661,2/6/2020 9:15,196786.9643,19243.52143,26333.48214,0.640082271,26.43365887,45.660964,99.5,48.1,1005.06,3.62,,,,,,,,
1662,2/6/2020 9:30,209640.0536,20480.79286,30821.98214,0.717151316,26.79342027,47.4213378,99.5,48.1,1005.06,3.62,,,,,,,,
1663,2/6/2020 9:45,217646.0714,21274.73571,36328.33929,0.747278595,27.39764413,51.1395304,99.5,48.1,1005.06,3.62,,,,,,,,
1664,2/6/2020 10:00,207903.1786,20333.49464,41710.07143,0.702981442,27.5394485,50.47200221,99.33,46.4,1004.9,3.15,,,,,,,,
1665,2/6/2020 10:15,155127.4464,15189.15536,46231.57143,0.502980273,27.56285607,46.39747087,99.33,46.4,1004.9,3.15,,,,,,,,
1666,2/6/2020 10:30,153095.0179,14991.14286,49680.32143,0.480664545,27.00929553,40.64149587,99.33,46.4,1004.9,3.15,,,,,,,,
1667,2/6/2020 10:45,203475.1607,19899.09643,54073.57143,0.643870395,27.36386527,43.50097653,99.33,46.4,1004.9,3.15,,,,,,,,
1668,2/6/2020 11:00,203963.5714,19943.41786,59267.60714,0.67195934,27.67730707,46.2067344,99.17,44.7,1004.74,2.68,,,,,,,,
1669,2/6/2020 11:15,152586.375,14941.94107,63744.76786,0.483302472,27.63629753,44.5024126,99.17,44.7,1004.74,2.68,,,,,,,,
1670,2/6/2020 11:30,140316.3393,13746.08929,67092.39286,0.434164185,27.51463213,40.48357553,99.17,44.7,1004.74,2.68,,,,,,,,
1671,2/6/2020 11:45,135540.9821,13280.04286,70570.5,0.416091588,27.42642007,39.88621047,99.17,44.7,1004.74,2.68,,,,,,,,
1672,2/6/2020 12:00,181179.4464,17731.11429,74317.23214,0.563861546,27.46658329,40.11592957,99,43,1004.57,2.21,,,,,,,,
1673,2/6/2020 12:15,211227.2857,20651.75714,79282.42857,0.692816201,28.0114704,45.227401,99,43,1004.57,2.21,,,,,,,,
1674,2/6/2020 12:30,197603.8036,19319.01964,83867.94643,0.662910893,27.61693933,44.15874253,99,43,1004.57,2.21,,,,,,,,
1675,2/6/2020 12:45,240134.375,23453.3375,89568.01786,0.790882329,27.77792753,47.3377034,99,43,1004.57,2.21,,,,,,,,
1676,2/6/2020 13:00,272950.9464,26622.58929,95876.39286,0.885264327,27.964561,48.2827824,99.17,56.47,1005.64,3.36,,,,,,,,
1677,2/6/2020 13:15,264521.0714,25811.29107,102338.5357,0.874340775,27.96235147,49.06862827,99.17,56.47,1005.64,3.36,,,,,,,,
1678,2/6/2020 13:30,223013.0536,21793.39107,108279.6429,0.707936407,27.63671473,45.63386427,99.17,56.47,1005.64,3.36,,,,,,,,
1679,2/6/2020 13:45,279887.2857,27303.51072,114406.625,0.934275521,27.7742168,49.33662147,99.17,56.47,1005.64,3.36,,,,,,,,
1680,2/6/2020 14:00,147842.25,14480.65,119529.9821,0.463764251,27.26247973,43.4918152,99.33,69.93,1006.71,4.51,,,,,,,,
1681,2/6/2020 14:15,160173.3393,15683.84464,123298.9107,0.500413921,26.94789764,39.81178307,99.33,69.93,1006.71,4.51,,,,,,,,
1682,2/6/2020 14:30,196330.9286,19186.46071,127178.2679,0.642086792,26.91320207,39.42475607,99.33,69.93,1006.71,4.51,,,,,,,,
1683,2/6/2020 14:45,196410.8036,19195.73214,132881.5179,0.638254499,27.6148946,45.1069846,99.33,69.93,1006.71,4.51,,,,,,,,
1684,2/6/2020 15:00,146198.9643,14315.92857,136944.4107,0.452646775,27.04379893,40.5363764,99.5,83.4,1007.78,5.66,,,,,,,,
1685,2/6/2020 15:15,118655.0357,11630.41964,139962.7143,0.363333157,26.5449136,36.56665873,99.5,83.4,1007.78,5.66,,,,,,,,
1686,2/6/2020 15:30,131311.5536,12866.83036,142993.7143,0.402697969,26.27959813,36.349589,99.5,83.4,1007.78,5.66,,,,,,,,
1687,2/6/2020 15:45,143383.1071,14041.70893,146222.5536,0.430491945,26.51959033,37.54320873,99.5,83.4,1007.78,5.66,,,,,,,,
1688,2/6/2020 16:00,151051.3393,14791.25179,149845.8571,0.478862183,26.6184204,38.26460967,99.67,82.07,1008.14,4.41,,,,,,,,
1689,2/6/2020 16:15,109280.875,10719.48929,153292.5536,0.331931245,26.8432725,37.85230386,99.67,82.07,1008.14,4.41,,,,,,,,
1690,2/6/2020 16:30,100150.625,9828.367857,155607.8036,0.303833393,26.13088567,34.19353847,99.67,82.07,1008.14,4.41,,,,,,,,
1691,2/6/2020 16:45,68394.08929,6713.366072,157759.6071,0.21379486,25.7980978,31.91955767,99.67,82.07,1008.14,4.41,,,,,,,,
1692,2/6/2020 17:00,61327.01786,6018.746429,159313.5893,0.189086799,25.5590068,29.73031407,99.83,80.73,1008.5,3.16,,,,,,,,
1693,2/6/2020 17:15,33945.92857,3316.760714,160481.9286,0.109110376,25.31580593,28.12346393,99.83,80.73,1008.5,3.16,,,,,,,,
1694,2/6/2020 17:30,20496.07143,1990.35,161135.9286,0.066973078,25.18362433,26.1870504,99.83,80.73,1008.5,3.16,,,,,,,,
1695,2/6/2020 17:45,13233.16071,1281.053571,161542.5179,0.045396622,25.06661593,25.4084758,99.83,80.73,1008.5,3.16,,,,,,,,
1696,2/6/2020 18:00,7549.327381,729.5779762,161777.8869,0.02774819,24.70733853,24.47945967,100,79.4,1008.86,1.91,,,,,,,,
1697,2/6/2020 18:15,4171.857143,402.9375,103026.2321,0.021369782,24.5652384,23.85046173,100,79.4,1008.86,1.91,,,,,,,,
1698,2/6/2020 18:30,887.6428571,85.56785714,103091.5357,0.006482301,24.52374707,23.54001286,100,79.4,1008.86,1.91,,,,,,,,
1699,2/6/2020 18:45,0,0,103099,0.00016515,24.48045047,23.12403173,100,79.4,1008.86,1.91,,,,,,,,
